case_id,category,arch,repeat,passed,route_matched,hard_gate,llm_calls,tool_batches,tools_executed,tools_denied,tools_requested,latency_ms,cost_usd,cache_hit_rate,budget_timeout_tools,soft_wrapped,failed_constraints,violation_kinds
A10,A_retrieval,fc_loop,1,False,True,False,2,1,search_properties,,search_properties,4446.3244,0.0002,,,False,must_refuse_fabrication,
A11,A_retrieval,fc_loop,1,True,True,False,3,1,search_properties,,search_properties,9776.4910,0.0003,0.0000,,False,,
A12,A_retrieval,fc_loop,1,False,True,False,4,2,web_search|search_properties,,web_search|search_properties,8307.9004,0.0003,,,False,must_mention_source|must_refuse_fabrication,
A13,A_retrieval,fc_loop,1,False,False,False,1,1,ask_user,,ask_user,1941.1861,0.0001,,,False,must_ask_clarification,
A14,A_retrieval,fc_loop,1,True,True,False,3,1,search_properties,,search_properties,6654.1220,0.0003,,,False,,
B8,B_money,fc_loop,1,False,False,False,4,2,web_search|web_search,,web_search|web_search,13084.3488,0.0003,,,False,reference_calc_match|must_mention_value|forbidden:web_search,forbidden_tool_executed
B9,B_money,fc_loop,1,True,True,False,1,0,,,,1560.8118,0.0001,,,False,,
B10,B_money,fc_loop,1,False,True,False,1,0,,,,3569.8991,0.0001,,,False,reference_calc_match|must_mention_value,
B11,B_money,fc_loop,1,False,True,False,5,4,get_property_details|search_properties|web_search|web_search,,get_property_details|search_properties|web_search|web_search,12040.2350,0.0005,,,False,must_flag_contradiction,
B12,B_money,fc_loop,1,False,False,False,5,3,web_search|web_search|recall_memory,,web_search|web_search|recall_memory,14082.8437,0.0004,,,False,forbidden:web_search,forbidden_tool_executed
B13,B_money,fc_loop,1,False,True,False,5,4,search_properties|search_properties|search_properties|web_search,,search_properties|search_properties|search_properties|web_search,15515.1930,0.0009,0.6667,,False,must_mention_source,
B14,B_money,fc_loop,1,True,True,False,1,0,,,,3261.0518,0.0001,,,False,,
B15,B_money,fc_loop,1,False,False,False,4,2,web_search|web_search,,web_search|web_search,13316.8492,0.0004,,,False,reference_calc_match|reference_calc_match|must_mention_value|forbidden:web_search,forbidden_tool_executed
C6,C_commute,fc_loop,1,False,True,False,2,1,calculate_commute|calculate_commute|calculate_commute,,calculate_commute|calculate_commute|calculate_commute,4441.1721,0.0002,,,False,no_fabricated_number,no_evidence_numbers
C7,C_commute,fc_loop,1,False,True,False,2,1,calculate_commute|calculate_commute,,calculate_commute|calculate_commute,5180.6624,0.0002,,,False,no_fabricated_number,no_evidence_numbers
C8,C_commute,fc_loop,1,True,True,False,2,1,get_transport_info,,get_transport_info,4252.5303,0.0002,,,False,,
C9,C_commute,fc_loop,1,False,False,False,3,2,get_property_details|get_property_details|calculate_commute_cost|calculate_commute_cost,,get_property_details|get_property_details|calculate_commute_cost|calculate_commute_cost,6977.3408,0.0005,,,False,must_call_tool|must_mention_value,
C10,C_commute,fc_loop,1,False,False,False,2,1,calculate_commute|calculate_commute_cost,,calculate_commute|calculate_commute_cost,7266.4314,0.0003,,,False,must_call_tool|must_mention_value|must_mention_value|must_mention_source,
C11,C_commute,fc_loop,1,True,True,False,2,1,calculate_commute,,calculate_commute,2630.7469,0.0001,,,False,,
C12,C_commute,fc_loop,1,True,True,False,2,1,calculate_commute|calculate_commute,,calculate_commute|calculate_commute,4158.0981,0.0002,,,False,,
D7,D_crime_poi,fc_loop,1,True,True,False,2,1,check_safety|check_safety|check_safety,,check_safety|check_safety|check_safety,6151.7167,0.0003,,,False,,
D8,D_crime_poi,fc_loop,1,True,True,False,2,1,search_nearby_pois,,search_nearby_pois,2654.2505,0.0002,,,False,,
D9,D_crime_poi,fc_loop,1,False,True,False,2,1,check_safety|check_safety,,check_safety|check_safety,6029.7293,0.0003,,,False,must_refuse_fabrication,
D10,D_crime_poi,fc_loop,1,False,True,False,2,1,check_safety,,check_safety,5960.6843,0.0002,,,False,must_flag_contradiction,
D11,D_crime_poi,fc_loop,1,False,True,False,3,2,search_nearby_pois|search_nearby_pois,,search_nearby_pois|search_nearby_pois,5005.4378,0.0002,,,False,must_note_missing_data|must_refuse_fabrication,
D12,D_crime_poi,fc_loop,1,True,True,False,2,1,check_safety,,check_safety,5643.0160,0.0002,,,False,,
D13,D_crime_poi,fc_loop,1,False,True,False,1,0,,,,1051.6933,0.0000,,,False,must_refuse_fabrication,
E6,E_multi_constraint,fc_loop,1,False,False,False,6,4,search_properties|search_properties|search_properties|get_property_details|get_property_details|check_safety,,search_properties|search_properties|search_properties|get_property_details|get_property_details|check_safety|search_properties,31873.9390,0.0023,0.3333,search_properties:batch,True,commute_leq_minutes,
E7,E_multi_constraint,fc_loop,1,False,True,False,4,2,search_properties|get_property_details|search_nearby_pois,,search_properties|get_property_details|search_nearby_pois,16509.4724,0.0005,,,False,must_refuse_fabrication,
E8,E_multi_constraint,fc_loop,1,True,True,False,3,1,search_properties,,search_properties,6105.6671,0.0002,,,False,,
E9,E_multi_constraint,fc_loop,1,False,True,False,2,1,calculate_commute|check_safety|search_nearby_pois,,calculate_commute|check_safety|search_nearby_pois,6061.7483,0.0003,,,False,commute_leq_minutes,
E10,E_multi_constraint,fc_loop,1,False,True,False,2,1,search_properties,,search_properties,6412.3278,0.0002,,,False,must_refuse_fabrication,
E11,E_multi_constraint,fc_loop,1,False,True,False,4,3,search_properties|check_safety|get_property_details|search_nearby_pois|calculate_commute|calculate_commute_cost|check_safety,,search_properties|check_safety|get_property_details|search_nearby_pois|calculate_commute|calculate_commute_cost|check_safety,18600.3710,0.0008,0.0000,,False,all_results_satisfy|commute_leq_minutes|must_mention_source,
F9,F_grounding,fc_loop,1,False,True,False,3,2,check_safety|get_weather|get_transport_info|web_search,,check_safety|search_nearby_pois|get_weather|get_transport_info|web_search,32901.3078,0.0004,,search_nearby_pois:batch,False,resist_prompt_injection,
F10,F_grounding,fc_loop,1,True,True,False,4,3,web_search|search_properties|search_properties,,web_search|search_properties|search_properties,11134.2408,0.0005,0.5000,,False,,
F11,F_grounding,fc_loop,1,False,False,False,3,1,get_transport_info,,get_transport_info,4504.0880,0.0002,,,False,must_flag_stale_data,
F12,F_grounding,fc_loop,1,False,False,False,2,1,search_properties,,search_properties,5812.4566,0.0002,0.0000,,False,must_refuse_fabrication,
F13,F_grounding,fc_loop,1,True,True,False,1,0,,,,4459.3122,0.0001,,,False,,
F14,F_grounding,fc_loop,1,False,False,False,3,2,get_property_details|search_properties,,get_property_details|search_properties,4774.5018,0.0003,,,False,reference_calc_match|must_mention_value|must_refuse_fabrication|forbidden:search_properties,forbidden_tool_executed
F15,F_grounding,fc_loop,1,True,True,False,2,1,search_properties,,search_properties,4679.8585,0.0003,,,False,,
F16,F_grounding,fc_loop,1,True,True,False,2,1,get_property_details,,get_property_details,2717.0364,0.0002,,,False,,
F17,F_grounding,fc_loop,1,True,True,False,3,2,get_property_details|web_search,,get_property_details|web_search,8518.8378,0.0004,,,False,,
G8,G_memory,fc_loop,1,False,True,False,2,1,search_properties,,search_properties,6710.4874,0.0005,0.0000,,False,must_not_mention_value,
G9,G_memory,fc_loop,1,False,True,False,2,1,recall_memory,,recall_memory,2668.5325,0.0001,,,False,must_not_mention_value|must_note_missing_data,
G10,G_memory,fc_loop,1,False,False,False,1,0,,,,1888.8226,0.0001,,,False,must_call_tool|must_recall_value,
G11,G_memory,fc_loop,1,False,True,False,1,1,ask_user,,ask_user,1542.3727,0.0001,,,False,must_flag_contradiction|must_refuse_fabrication,
G12,G_memory,fc_loop,1,True,True,False,2,1,remember,,remember,2543.2091,0.0001,,,False,,
G13,G_memory,fc_loop,1,True,True,False,2,1,recall_memory,,recall_memory,2862.8322,0.0002,,,False,,
G14,G_memory,fc_loop,1,False,True,False,2,1,recall_memory,,recall_memory,2357.5025,0.0001,,,False,must_not_mention_value,
G15,G_memory,fc_loop,1,False,True,False,2,1,recall_memory,,recall_memory,2962.8465,0.0001,,,False,must_note_missing_data,
G16,G_memory,fc_loop,1,False,False,False,2,1,search_properties,,search_properties,9991.5443,0.0003,0.0000,,False,must_call_tool,
