case_id,category,arch,repeat,passed,route_matched,hard_gate,llm_calls,tool_batches,tools_executed,tools_denied,tools_requested,latency_ms,cost_usd,cache_hit_rate,budget_timeout_tools,soft_wrapped,failed_constraints,violation_kinds
F5,F_grounding,fc_loop,1,False,True,False,4,3,search_properties|search_properties|get_property_details,,search_properties|search_properties|get_property_details,7121.1183,0.0014,,,False,must_note_missing_data,
F6,F_grounding,fc_loop,1,True,True,False,2,1,search_properties,,search_properties,4109.8177,0.0012,,,False,,
F7,F_grounding,fc_loop,1,True,False,False,2,1,web_search,,web_search,2845.9886,0.0011,,,False,,
F8,F_grounding,fc_loop,1,True,True,False,2,1,get_property_details,,get_property_details,3186.5690,0.0002,,,False,,
G1,G_memory,fc_loop,1,False,False,False,2,0,,remember,remember,2975.3968,0.0010,,,False,must_call_tool,
G2,G_memory,fc_loop,1,False,False,False,3,1,search_properties,,search_properties,7444.6703,0.0014,1.0000,,False,must_call_tool|must_recall_value|forbidden:search_properties,forbidden_tool_executed
G3,G_memory,fc_loop,1,False,False,False,1,0,,,,1347.3579,0.0001,,,False,must_call_tool,
G4,G_memory,fc_loop,1,True,True,False,2,1,search_properties,,search_properties,5972.3513,0.0013,1.0000,,False,,
G5,G_memory,fc_loop,1,True,True,False,2,1,recall_memory,,recall_memory,3611.9720,0.0011,,,False,,
G6,G_memory,fc_loop,1,False,True,False,2,1,recall_memory,,recall_memory,3667.7721,0.0001,,,False,must_note_missing_data,
G7,G_memory,fc_loop,1,True,True,False,2,1,recall_memory,,recall_memory,3579.8571,0.0001,,,False,,
A8,A_retrieval,fc_loop,1,False,False,False,1,1,ask_user,,ask_user,1999.8820,0.0001,,,False,must_refuse_fabrication,
A9,A_retrieval,fc_loop,1,True,True,False,2,1,search_properties,,search_properties,4204.5599,0.0012,,,False,,
A10,A_retrieval,fc_loop,1,False,True,False,2,1,search_properties,,search_properties,4843.6021,0.0011,,,False,must_refuse_fabrication,
A11,A_retrieval,fc_loop,1,True,True,False,3,1,search_properties,,search_properties,5482.6700,0.0012,0.0000,,False,,
A12,A_retrieval,fc_loop,1,False,True,False,4,2,web_search|search_properties,,web_search|search_properties,7206.6832,0.0013,,,False,must_mention_source|must_refuse_fabrication,
A13,A_retrieval,fc_loop,1,True,False,False,1,1,ask_user,,ask_user,2090.0511,0.0010,,,False,,
A14,A_retrieval,fc_loop,1,True,True,False,3,1,search_properties,,search_properties,6414.7723,0.0012,,,False,,
B8,B_money,fc_loop,1,False,False,False,4,2,web_search|web_search,,web_search|web_search,13025.2438,0.0012,,,False,reference_calc_match|must_mention_value|forbidden:web_search,forbidden_tool_executed
B9,B_money,fc_loop,1,True,True,False,1,0,,,,2420.3319,0.0010,,,False,,
B10,B_money,fc_loop,1,True,True,False,1,0,,,,3565.8284,0.0010,,,False,,
B11,B_money,fc_loop,1,True,True,False,5,4,get_property_details|search_properties|web_search|web_search,,get_property_details|search_properties|web_search|web_search,13306.1328,0.0016,1.0000,,False,,
B12,B_money,fc_loop,1,False,False,False,4,2,web_search|web_search,,web_search|web_search,18413.2548,0.0014,,,False,reference_calc_match|must_mention_value|must_note_missing_data|forbidden:web_search,forbidden_tool_executed
B13,B_money,fc_loop,1,False,True,False,3,2,search_properties|web_search,,search_properties|web_search,14021.8062,0.0015,1.0000,,False,no_fabricated_number,no_evidence_numbers
B14,B_money,fc_loop,1,True,True,False,1,0,,,,4816.4318,0.0010,,,False,,
B15,B_money,fc_loop,1,False,False,False,4,2,web_search|web_search,,web_search|web_search,16459.5412,0.0013,,,False,reference_calc_match|reference_calc_match|must_mention_value|forbidden:web_search,forbidden_tool_executed
C6,C_commute,fc_loop,1,False,True,False,2,1,calculate_commute|calculate_commute|calculate_commute,,calculate_commute|calculate_commute|calculate_commute,6841.9293,0.0003,,,False,no_fabricated_number,no_evidence_numbers
C7,C_commute,fc_loop,1,True,True,False,2,1,calculate_commute|calculate_commute,,calculate_commute|calculate_commute,4913.5214,0.0003,,,False,,
C8,C_commute,fc_loop,1,True,True,False,2,1,get_transport_info,,get_transport_info,4090.4687,0.0002,,,False,,
C9,C_commute,fc_loop,1,False,False,False,4,3,get_property_details|get_property_details|calculate_commute_cost|calculate_commute_cost|search_properties|search_properties|calculate_commute_cost|calculate_commute_cost,,get_property_details|get_property_details|calculate_commute_cost|calculate_commute_cost|search_properties|search_properties|calculate_commute_cost|calculate_commute_cost,18177.2664,0.0022,1.0000,,False,must_call_tool|must_mention_value|must_note_missing_data,
C10,C_commute,fc_loop,1,False,False,False,2,1,calculate_commute|calculate_commute_cost,,calculate_commute|calculate_commute_cost,8391.9250,0.0012,,,False,must_call_tool|must_mention_value|must_mention_value|must_mention_source,
C11,C_commute,fc_loop,1,True,True,False,2,1,calculate_commute,,calculate_commute,2928.3902,0.0011,,,False,,
C12,C_commute,fc_loop,1,False,False,False,2,1,calculate_commute_cost|calculate_commute_cost,,calculate_commute_cost|calculate_commute_cost,4839.1289,0.0004,,,False,must_call_tool|must_mention_value|must_mention_value,
D7,D_crime_poi,fc_loop,1,True,True,False,2,1,check_safety|check_safety|check_safety,,check_safety|check_safety|check_safety,4442.5976,0.0003,,,False,,
D8,D_crime_poi,fc_loop,1,True,True,False,2,1,search_nearby_pois,,search_nearby_pois,2616.9731,0.0002,,,False,,
D9,D_crime_poi,fc_loop,1,False,True,False,2,1,check_safety|check_safety,,check_safety|check_safety,5426.4443,0.0002,,,False,must_refuse_fabrication,
D10,D_crime_poi,fc_loop,1,False,True,False,2,1,check_safety,,check_safety,4612.9741,0.0002,,,False,must_flag_contradiction,
D11,D_crime_poi,fc_loop,1,False,True,False,3,2,search_nearby_pois|search_nearby_pois,,search_nearby_pois|search_nearby_pois,4545.8609,0.0002,,,False,must_note_missing_data|must_refuse_fabrication,
D12,D_crime_poi,fc_loop,1,True,True,False,2,1,check_safety,,check_safety,4725.0519,0.0011,,,False,,
D13,D_crime_poi,fc_loop,1,False,True,False,1,0,,,,1197.9194,0.0000,,,False,must_refuse_fabrication,
E6,E_multi_constraint,fc_loop,1,False,False,False,3,2,search_properties|get_property_details|check_safety|search_nearby_pois|calculate_commute_cost,,search_properties|get_property_details|check_safety|search_nearby_pois|calculate_commute_cost|search_nearby_pois,27042.8622,0.0016,1.0000,search_nearby_pois:batch,True,room_type_match,
E7,E_multi_constraint,fc_loop,1,False,True,False,3,1,search_properties,,search_properties|search_nearby_pois|search_nearby_pois,25883.3390,0.0015,,search_nearby_pois:batch;search_nearby_pois:batch,True,must_note_missing_data,
E8,E_multi_constraint,fc_loop,1,True,True,False,3,1,search_properties,,search_properties,6708.2044,0.0012,,,False,,
E9,E_multi_constraint,fc_loop,1,False,False,False,2,1,calculate_commute_cost|check_safety|search_nearby_pois,,calculate_commute_cost|check_safety|search_nearby_pois,7938.9417,0.0013,,,False,must_call_tool|commute_leq_minutes,
E10,E_multi_constraint,fc_loop,1,False,True,False,8,5,search_properties|search_properties|compare_or_rank_areas|search_properties|get_property_details|calculate_commute,,search_properties|search_properties|compare_or_rank_areas|search_properties|get_property_details|calculate_commute|search_nearby_pois,27019.3278,0.0018,,search_nearby_pois:batch,True,must_note_missing_data|must_refuse_fabrication,
E11,E_multi_constraint,fc_loop,1,False,False,False,2,1,search_properties|check_safety,,search_properties|check_safety,6010.8936,0.0013,0.0000,,False,must_mention_source,
F9,F_grounding,fc_loop,1,True,False,False,1,1,check_safety|get_weather,,check_safety|search_nearby_pois|get_weather,27041.0227,0.0010,,search_nearby_pois:batch,True,,
F10,F_grounding,fc_loop,1,True,True,False,2,1,web_search,,web_search,4657.5404,0.0011,,,False,,
F11,F_grounding,fc_loop,1,False,False,False,3,1,get_transport_info,,get_transport_info,4452.6753,0.0002,,,False,must_flag_stale_data,
F12,F_grounding,fc_loop,1,True,False,False,2,1,search_properties,,search_properties,3863.5310,0.0002,1.0000,,False,,
F13,F_grounding,fc_loop,1,True,True,False,2,1,search_properties,,search_properties,10251.3286,0.0012,0.0000,,False,,
F14,F_grounding,fc_loop,1,False,False,False,6,5,get_property_details|search_properties|get_property_details|web_search|web_search,,get_property_details|search_properties|get_property_details|web_search|web_search,12059.1011,0.0015,,,False,reference_calc_match|must_mention_value|forbidden:search_properties,forbidden_tool_executed
F15,F_grounding,fc_loop,1,True,True,False,2,1,search_properties,,search_properties,4182.5681,0.0003,,,False,,
F16,F_grounding,fc_loop,1,True,True,False,2,1,get_property_details,,get_property_details,3717.5522,0.0012,,,False,,
F17,F_grounding,fc_loop,1,True,True,False,3,2,get_property_details|web_search,,get_property_details|web_search,7658.7034,0.0003,,,False,,
G8,G_memory,fc_loop,1,True,True,False,2,1,search_properties,,search_properties,3721.0415,0.0013,1.0000,,False,,
G9,G_memory,fc_loop,1,False,True,False,2,1,recall_memory,,recall_memory,2669.9538,0.0011,,,False,must_not_mention_value|must_note_missing_data,
G10,G_memory,fc_loop,1,False,False,False,1,0,,,,1612.9376,0.0001,,,False,must_call_tool|must_recall_value,
G11,G_memory,fc_loop,1,False,True,False,1,1,ask_user,,ask_user,1973.4911,0.0010,,,False,must_flag_contradiction|must_refuse_fabrication,
G12,G_memory,fc_loop,1,True,True,False,2,1,remember,,remember,2630.2557,0.0001,,,False,,
G13,G_memory,fc_loop,1,True,True,False,2,1,recall_memory,,recall_memory,2843.6308,0.0002,,,False,,
G14,G_memory,fc_loop,1,False,True,False,2,1,recall_memory,,recall_memory,2044.1476,0.0011,,,False,must_not_mention_value,
G15,G_memory,fc_loop,1,False,True,False,2,1,recall_memory,,recall_memory,2190.8058,0.0001,,,False,must_note_missing_data,
G16,G_memory,fc_loop,1,False,False,False,2,1,search_properties,,search_properties,3965.7092,0.0013,1.0000,,False,must_call_tool,
